;meta[language=cz]
;  id     |key(hex)|key(str)|text
2115940943|||Před tvým příjezdem byly chvíle, kdy jsem se přistihl, že přemýšlím o zákeřné povaze osamělosti. Proto jsem do svého života přivítal kočičího společníka a myšlenka na vytvoření věrného golema mě napadla při mnoha příležitostech.
2115940944|||Každý můj pokus však vedl k neuspokojivým výsledkům. V současné době pevně věřím, že ve spolupráci s vámi dokážeme přivést na svět úžasné stvoření.
2115940945|||Existují nějaká rizika, o kterých bychom si měli být vědomi?
2115940946|||Pokud nepovažujete plýtvání obsidiánským srdcem nebo zákeřnou, nepřátelskou hromadu kamene za významná rizika, pak ne.
2115940947|||Jasně. Tohle bude ještě zajímavé.
2115940948|||Promiňte, nevím, zda dokážu pomoci.
2115940949|||Tak jdeme na to. Vytvořím oživující blesk, ty ho přitom budeš plnit elementem země a vody, udržujíc rovnoměrný poměr každého.
; Я призываю звёздные молнии жизни! (Ainyerahn)
2115940950|||Me galwad iersann sigellen aep vita!
2115940305|||Me galwad iersann sigellen aep vita!
2115940951|||Co je to za nepořádek!? Element země a vody mají být v rovném poměru, ne takto od oka!
2115940952|||Ahoj… Jak se jmenuješ? Co zamýšlíš?
2115940953|||Jsem Celestine. Chráním své stvořitele, pána a paní. Udělám vše, co mi přikážou.
2115940954|||Výborně! Dokázali jsme to! Aspekt vody mu dává mimořádné myšlení. Vítej na mé lodi, Celestine.
2115940955|||Děkuji, můj pane.
; Dialogs with Celestine
2115940956|||Má paní. Jaké potěšení.
2115940957|||Dobré ráno. Je to ale krásný den.
2115940958|||Uvědomuješ si sám sebe a své bytí?
2115940959|||Byl jsem v zemi, vodě, vzduchu. Všude. A teď jsem tady.
2115940960|||Máš nějaká přání?
2115940961|||Klid. Ticho. Stálost.
2115940962|||Co budeš dělat, když zmizíme?
2115940963|||Naplním vaše poslední přání. Budu chránit váš majetek.
2115940964|||Kolik je osm a čtyři?
2115940965|||Hmm.. Deset dva.
2115940966|||Líbí se ti tu?
2115940967|||Ano. Je tu klídek, modro, nádherně.
2115940968|||Cítíš emoce?
2115940969|||Postupuji dle svého programu. Všechno mimo něj je nepříjemnost. A zbytek je jen klid.
; Farewell
2115940970|||Vyčkám na vás.
2115940971|||Štěstí na vašich cestách.
; Auto-onelines
2115940972|||Jsem silnější než kámen.
2115940973|||Jsem krásnější než krystal.
2115940974|||Jsem chytější než voda.
; Attack-oneliners
2115940979|||Vetřelci!
2115940980|||Červený kód!
2115940981|||Přepínám do útočného módu!
2115940982|||Program odpočinku byl obnoven.
2115940983|||Vetřelci jsou již minulostí.
2115940984|||Bezpečí stvořitele bylo zajištěno.
; 86 used
2115940987|||Jasně, bez problému.
2115940988|||Jsem připravena.
; правый: вода (бирюзовый), земля (коричневый) 
; / левый: вода (бирюзовый), огонь (оранжевый), земля (коричневый), воздух (голубой)
; Я вдыхаю в тебя воду и землю! (Sorceress) -> Celestine
2115940989|||Me aedit'ef a'lagi shed a'ear as te!
2115940300|||Me aedit'ef a'lagi shed a'ear as te! [Vdechnu do tebe vodu a zemi!]
; Я вдыхаю в тебя воду! (Sorceress) -> Лужица
2115940990|||Me aedit'ef a'lagi as te!
2115940301|||Me aedit'ef a'lagi as te! [Vdechnu do tebe vodu!]
; Я вдыхаю в тебя огонь и землю! (Sorceress) -> Огненный голем
2115940991|||Me aedit'ef a'enye shed a'ear as te!
2115940302|||Me aedit'ef a'enye shed a'ear as te! [Vdechnu do tebe oheň a zemi!]
; Я вдыхаю в тебя землю! (Sorceress) -> Каменный голем
2115940992|||Me aedit'ef a'ear as te!
2115940303|||Me aedit'ef a'ear as te! [Vdechnu do tebe zemi!]
; Я вдыхаю в тебя воздух и землю! (Sorceress) -> Взрыв
2115940993|||Me aedit'ef a'eire shed a'ear as te!
2115940304|||Me aedit'ef a'eire shed a'ear as te! [Vdechnu do tebe zemi a vzduch!]
; 2115940305 used
2115940306|||Jeden chlápek viděl tvou loď v oblacích.
; Ох, должно быть это было после телепортации сюда. Я почти сразу накастовал заклинание невидимости.
2115940307|||Ach, to bude tím, že jsem se sem teleportoval. A taky jsem použil zneviditelňující kouzlo.
2115940308|||Takže teď by ani horda lovců čarodějnic nedokázala rozeznat mou přítomnost. Ale zajímalo by mě, jak ses sem dostal?
2115940309|||Úlomkem krystalu na zemi. Dokázal jsem se naladit na jeho stopu.
2115940310|||Dal jsem tomu na frak. Můj megaskop se rozpadl, a pod náporem silných emocí, zahodil jsem krystal co nejdál to šlo.
2115940311|||Šťastný nový rok, můj učiteli.
2115940312|||Zvony zvoní, lidé zpívají, nový rok tady, šťastný nový rok!
; Пусть в окошко постучится, В полночь добрый Новый год, Всем мечтам поможет сбыться, Счастье, радость принесёт!
; Призываю осколки огня с неба! (Ainyerahn)
2115940994|||Invocare aedden aep aenye al uide!
2115940995|||Pokusíme se vytvořit dalšího golema?
2115940996|||Souhlasím, ale tentokrát žádám o přísnější pozornost k detailům. Doufám, že jste nezapomněli, že v Hen Llinge "ear" znamená zemi a "lagi" znamená vodu.
2115940997|||Potřebuji portál zpět na zem.
2115940313|||Eys'u failte.
2115940314|||Beydem.
2115940315|||Aen eich'te llyvaid.
;
2115940085|00000000||Min. úroveň
2115940086|00000000||Povoleno
2115940087|00000000||Zakázáno
2115940088|00000000|nr_str_appearance_set|Oblek učně
2115940089|00000000||DLC: Vlastní (Módy)
2115940090|00000000||DLC: Hlavní postavy
2115940091|00000000||DLC: Vedlejší postavy
2115940092|00000000||Hlavní postavy
2115940093|00000000||Vedlejší postavy
2115940094|00000000||[Otevřít portál k mistru Ainyerahn]
2115940095|00000000||Základní kouzla
2115940096|00000000||Snežný zvon
2115940097|00000000||Uloženo jako set #
2115940098|00000000|item_name_nr_chameleon_potion|Chameleon
2115940099|00000000|item_desc_nr_chameleon_potion|Umožnuje měnit vzhled. V případě čarodějky lze také upravovat kouzla.<br>Neoblékejte do slotu! Zkonzumujte a opusťte inventář.
2115940100|00000000||V tomto slotu není povoleno obléknout předmět: 
2115940101|00000000||Záklínačka
2115940102|00000000||zbarvení
2115940103|00000000||[ZPĚT]
2115940104|00000000||[Vyčistit slot]
2115940105|00000000||Slot
2115940106|00000000||Tělo
2115940107|00000000||Hlava
2115940108|00000000||Vlasy/Pokrývka
2115940109|00000000||Torzo
2115940110|00000000||Ruce
2115940111|00000000||Rukavice
2115940112|00000000||Oblek
2115940113|00000000||Nohy
2115940114|00000000||Boty
2115940115|00000000||Ostatní
2115940116|00000000||varianty
2115940117|00000000||Typ hráče
;
;
; Magic stuff : Slash
2115940118|00000000||Lehký útok
2115940119|00000000||Sečný/Vzdálený poměr útoku
2115940120|00000000||typ
2115940121|00000000||barva
2115940122|00000000||Sečné
2115940123|00000000||Šance na mluvu
; Magic stuff : Colors
2115940124|00000000||Černá
2115940125|00000000||Šedá
2115940126|00000000||Bílá
2115940127|00000000||Žlutá
2115940128|00000000||Oranžová
2115940129|00000000||Červená
2115940130|00000000||Růžová
2115940131|00000000||Fialová
2115940132|00000000||Modrá
2115940133|00000000||Řasová
2115940134|00000000||Zelená
2115940135|00000000||Speciální-1
2115940136|00000000||Speciální-2
2115940137|00000000||Speciální-3
2115940138|00000000||NÁHODNÁ
; Throw
2115940140|00000000||Hodit
2115940141|00000000||Blesk
2115940142|00000000||Projektil
; HAND FX
2115940143|00000000||Efekt na ruce
; TELEPORT
2115940144|00000000||Teleport
2115940145|00000000||Rychlé cestování teleportem
; HEAVY
2115940146|00000000||Silný útok
2115940147|00000000||Kamenný/petardový poměr útoku
2115940148|00000000||Kameny
2115940149|00000000||petarda
2115940150|00000000||Vlna kamenů
2115940160|00000000||Zakončení roztrháním
; PUSH
2115940151|00000000||Obranná vlna
; SPECIAL
2115940152|00000000||Speciální kouzla
2115940153|00000000||Tornádo
2115940154|00000000||Ovládnutí
2115940155|00000000||Meteor
2115940156|00000000||Štít
2115940157|00000000||Služebník
2115940161|00000000||Služebník - efekt objevení
; SPECIAL 2
2115940158|00000000||Alternativní speciální kouzla
2115940159|00000000||Tvé kouzlo <font color='#FF0000'>SE OBRÁTILO</font> proti tobě: 
2115940162|00000000||Alzurova bouře
2115940163|00000000||Gravitační pole
2115940164|00000000||Melgarův oheň
2115940165|00000000||Lumos
2115940166|00000000||Polymorfismus
2115940167|00000000||typ #2
2115940168|00000000||Vodní bublina
;
2115940199|00000000||Mistr Ainyerahn
; SKILLS, TUTORIALS
2115940200|00000000||<font color="#d92626">Nováček</font>
2115940201|00000000||<font color="#e68319">Učedník</font>
2115940202|00000000||<font color="#e6e219">Pokročilý</font>
2115940203|00000000||<font color="#50e619">Mistr</font>
2115940204|00000000||<font color="#8d19e6">Velmistr</font>
2115940205|00000000||Odemknuté dovednosti
;
2115940206|00000000||Vítej v módu <font color="#00c785">Custom Player Characters</font> (CPC)!
2115940207|00000000||<br>Speciální lektvar <font color="#66ccff">Chameleon</font> byl přidán do tvého inventáře. Zkonzumuj ho a opusť inventář abys začal sekvenci nastavení hráće.<br><br><b>Důležité:</b> dokud nepoužiješ lektvar, mód nemá na tvou hru žádný vliv.<br><br><i>Hodně štěstí na tvé cestě!</i><br>
2115940208|00000000||Dosáhl si <font color="#66ff99">nové kouzelnické úrovně</font>!
2115940198|00000000||Naučil ses <font color="#66ccff">novou kouzelnickou dovednost</font>!
2115940197|00000000||Nová kouzelnická úroveň: 
2115940196|00000000||Nová kouzelnická dovednost: 
2115940195|00000000||Toto je připomínka.
2115940194|00000000||Postup magických dovedností.
2115940193|00000000||Nová úroveň dovednosti!
; Novice
2115940209|00000000||<font size="22">Máš základní kouzelnické dovednosti:<br><font color="#ffff66"><b>- {2115940118} ({2115940122}, {2115940140}: {2115940141}/{2115940142}, {2115940168})</b></font><br>  {1077642}/{1084067}/{1076397}/{1084082}: Stistkni "rychlý útok" (stejný jako mečem) abys je vykonal.<br><br><font color="#ffff66"><b>- {2115940151}</b></font><br>  Stistkni "Odrazit útok" (Stejně jako mečem) abys ho vykonal.<br><br><font color="#ffff66"><b>- {2115940589}</b></font><br>  {1077642}: Tlačítky pohybu (na ovládání směru, nepovinné) + "úskok" (daleký) / "Vyhnout se" (blízký) abys ho vykonal.<br>  {1084067}: Tlačítky pohybu (na ovládání směru, nepovinné) + "Konzumovat slot 4" abys ho vykonal.<br><br><font color="#ffff66"><b>- {2115940158}</b></font><br>  {2115940165}: Vyber <i>Quen</i> (výchozí, lze změnit při sekvenci nastavení hráće) a <i>podrž</i> "Seslat znamení" abys to vykonal. Podrž toto tlačítko znovu, abys kouzlo odvolal.<br><br>Tvá <i>kouzelnická úroveň</i> poroste když poroste tvá <i>úroveň hráče</i>.<br>Čím více budeš kouzlo používat, tím silnější bude a více dovedností bude ke kouzlu odemčeno.<br><i>Pokračuj v úkolu abys našel <font color="#66ffcc">učitele</font> a naučil se nová kouzla!</i><br></font>
; Apprentice
2115940210|00000000||Jsi připraven naučit se nové kouzelné dovednosti:<br><font color="#ffff66"><b>- {2115940146} ({2115940150}, {2115940149}, {2115940160})</b></font><br><font color="#ffff66"><b>- {2115940152} ({2115940156}, {2115940599})</b></font><br><font color="#ffff66"><b>- {2115940145}</b></font><br><br><i>Musíš navštívit mistra Ainyerahn aby ses je naučil.</i><br>
; Apprentice - heavy attacks learned
2115940211|00000000||<font color="#ffff66"><b>- {2115940146} ({2115940148}, {2115940149}, {2115940160})</b></font><br>  Stiskni "silný útok" nebo "lehký útok + modifikátor silného útoku" (stejně jako pro meč) abys ho vykonal.<br>  {2115940148} a {2115940149} se střídají v poměru 2:1 (výchozí, lze změnit při sekvenci nastavení hráće).<br>  {2115940160} bude vykonáván s šancí 25% pokud má nepřítel méně než 25% zdraví. Tyto hodnoty se zlepšují s růstem tvé magické úrovně.<br>  <font color="#ff6600">Poznámka:</font> {2115940160} Nelze použít na bosse.<br>
; Apprentice - fast travel teleport learned
2115940212|00000000||<font color="#ffff66"><b>- {2115940145}</b></font><br>  Otevři mapu a klikni na <i>jakýkoliv</i>rozcestník, abys to vykonal.<br>
; Apprentice - Shield learned
2115940216|00000000||<font color="#ffff66"><b>- {2115940156}</b></font><br>  Vyber <i>Quen</i> (výchozí, lze změnit při sekvenci nastavení hráče) a <i>stiskni</i> "seslat kouzlo" abys ho vykonal.<br>
; Experienced
2115940213|00000000||Jsi připraven naučit se nové magické dovednosti:<br><font color="#ffff66"><b>- {2115940152} ({2115940153}, {2115940154})</b></font><br><font color="#ffff66"><b>- {2115940158} ({2115940163})</b></font><br><br><i>Musíš navštívit mistra Ainyerahn, aby ses je naučil.</i><br>
; Experienced - Tornado learned
2115940214|00000000||<font color="#ffff66"><b>- {2115940153}</b></font><br>  Vyber <i>Aard</i> (výchozí, lze změnit při sekvenci nastavení hráče) a <i>stiskni</i> "seslat kouzlo" abys ho vykonal.<br><br>  <font color="#ff6600">Varování:</font> Toto kouzlo má vždy malou šanci ti ublížit po jeho expiraci. Ucítíš (ukáže se várování) když se to stane.<br>Trénuj kouzlo a sniž šanci, že se to stane.<br>
; Experienced - Control learned
2115940215|00000000||<font color="#ffff66"><b>- {2115940154}</b></font><br>  Vyber <i>Axii</i> (výchozí, lze změnit při sekvenci nastavení hráče), vyber jakéhokoliv nepřítele a <i>stiskni</i> "seslat kouzlo" abys ho vykonal.<br><br>  <font color="#ff6600">Varování:</font> Toto kouzlo má vždy malou šanci ti ublížit po jeho expiraci. Ucítíš (ukáže se várování) když se to stane.<br>Trénuj kouzlo a sniž šanci, že se to stane.<br>
; Experienced - Gravitation Field learned
2115940221|00000000||<font color="#ffff66"><b>- {2115940163}</b></font><br>  Vyber <i>Axii</i> (výchozí, lze změnit při sekvenci nastavení hráče) a <i>drž</i> "seslat kouzlo" abys ho vykonal.<br><br>  <font color="#ff6600">Varování:</font> Toto kouzlo má vždy malou šanci ti ublížit po jeho expiraci. Ucítíš (ukáže se várování) když se to stane.<br>Trénuj kouzlo a sniž šanci, že se to stane.<br>
; Mistress
2115940217|00000000||Jsi připraven naučit se nové kouzelnické dovednosti:<br><font color="#ffff66"><b>- {2115940152} ({2115940155}, {2115940157})</b></font><br><font color="#ffff66"><b>- {2115940158} ({2115940162})</b></font><br><br><i>Musíš navštívit mistra Ainyerahn, aby ses je naučil.</i><br>
; Mistress - Meteor learned
2115940218|00000000||<font color="#ffff66"><b>- {2115940155}</b></font><br>  Vyber <i>Igni</i> (výchozí, lze změnit při sekvenci nastavení hráče) a <i>stiskni</i> "seslat kouzlo" abys ho vykonal.<br><br>  <font color="#ff6600">Varování:</font> Toto kouzlo má vždy malou šanci ti ublížit po jeho expiraci. Ucítíš (ukáže se várování) když se to stane.<br>Trénuj kouzlo a sniž šanci, že se to stane.<br>
; Mistress - Servant learned
2115940219|00000000||<font color="#ffff66"><b>- {2115940157}</b></font><br>  Vyber <i>Yrden</i> (výchozí, lze změnit při sekvenci nastavení hráče) a <i>stiskni</i> "seslat kouzlo" abys ho vykonal.<br><br>  <font color="#ff6600">Varování:</font> Toto kouzlo má vždy malou šanci ti ublížit po jeho expiraci. Ucítíš (ukáže se várování) když se to stane.<br>Trénuj kouzlo a sniž šanci, že se to stane.<br>
; Mistress - Alzur's thunder learned
2115940220|00000000||<font color="#ffff66"><b>- {2115940162}</b></font><br>  Vyber <i>Aard</i> (výchozí, lze změnit při sekvenci nastavení hráče) a <i>drž</i> "seslat kouzlo" abys ho vykonal.<br><br>  <font color="#ff6600">Varování:</font> Toto kouzlo má vždy malou šanci ti ublížit po jeho expiraci. Ucítíš (ukáže se várování) když se to stane.<br>Trénuj kouzlo a sniž šanci, že se to stane.<br>
; Grand Mistress
2115940222|00000000||You are ready to learn new magic skills:<br><font color="#ffff66"><b>- {2115940158} ({2115940164}, {2115940166})</b></font><br><br><i>You must visit Master Ainyerahn to learn them.</i><br>
; Grand Mistress - Melgar's fire learned
2115940223|00000000||<font color="#ffff66"><b>- {2115940164}</b></font><br>  Vyber <i>Igni</i> (výchozí, lze změnit při sekvenci nastavení hráče) a <i>drž</i> "seslat kouzlo" abys ho vykonal.<br><br>  <font color="#ff6600">Varování:</font> Toto kouzlo má vždy malou šanci ti ublížit po jeho expiraci. Ucítíš (ukáže se várování) když se to stane.<br>Trénuj kouzlo a sniž šanci, že se to stane.<br>
; Grand Mistress - Polymorphism learned
2115940224|00000000||<font color="#ffff66"><b>- {2115940166}</b></font><br>  Vyber <i>Yrden</i> (výchozí, lze změnit při sekvenci nastavení hráče) a <i>drž</i> "seslat kouzlo" abys ho vykonal. Znovu podrž abys kouzlo zrušil.<br>  <b>Poznámka:</b> Pro další vzhledy kočky nainstaluj <font color="#8800AA">Immersive Wildlife Project (Dhu Cats)</font><br>  <i><font color="#E4FF00">nexusmods.com/witcher3/mods/3527</font></i>
2115940225|00000000||Sesílá
2115940226|00000000||<i>Kustomizace</i> [Dovolí ti měnit vzhled a další věci, vždy dostupné]
2115940227|00000000||Speciální dovednosti [dodatečné úpravy kouzel, nemění výdrž požadovanou k seslání]
2115940228|00000000||<i>Dvojtý zásek</i> [druhý zásek dává +50% k útoku]
2115940229|00000000||<i>Automatické zaměřování</i> [projektily samy upravují trajektorii]
2115940230|00000000||<i>Odražení blesku</i> [dodatečný blesk sešle 50% útoku na dalšího oponenta]
2115940231|00000000||<i>Velký ráz</i> [Sférická vlna odhodí nepřátelé po všech stranách]
2115940232|00000000||<i>Automaticky odrazit</i> [když se teleportuješ, automatické odražení se provede s 40% šancí, a +1% šance za každou úroveň dovednosti]
2115940233|00000000||<i>Umocnění loutek</i> [úroveň cíle se zvýší o 3 při tom co cíl ovládáš]
2115940234|00000000||<i>Maximálnó počet loutek</i> [Maximální počet entit, které můžeš mít v jednu chvíli pod svou kontrolou]
2115940235|00000000||<i>Maximálně služebníků</i> [Maximální počet služebníků, které můžeš mít v jednu chvíli pod svou kontrolou]
2115940236|00000000||<i>Maximálně tornád</i> [maximální počet tornád, které mohou existovat v jednu chvíli]
2115940237|00000000||<i>Následuje hráče</i> [kouzla/služebníci následují hráče]
2115940238|00000000||<i>Tyby služebníků</i> [jaké služebníky umíš přivolat, odemčené typy lze nastavit v sekvenci nastavení hráče]
2115940239|00000000||<i>Následovat cíl</i> [po celou dobu bude sledovat svůj cíl]
2115940240|00000000||<i>Počet meteoritů</i> [počet meteoritů v jednom seslání kouzla]
2115940241|00000000||<i>Absorbce poškození</i> (100% = maximální zdraví hráče)
2115940242|00000000||Toto kouzlo nebylo odemčeno
2115940243|00000000||<i>Legenda</i>: <font color="#FF0000">červená = zamčený</font>, <font color="#00FF00">zelený = odemčený (naučený)/bonusový</font>
2115940244|00000000||<i>Kontrola poškození</i> [kouzlo bude škodit jen nepřátelům, ale hráč dostane poškození pokud se kouzlo vzbouří]
2115940245|00000000||<i>Popálení</i> [na 5 sekund zapálí nepřítele s 20% šancí, a +1% šance za každou úroveň dovednosti]
2115940246|00000000||<i>Freezing</i> [na 5 sekund zmrazí nepřítele s 20% šancí,  a +1% šance za každou úroveň dovednosti]
2115940247|00000000||<i>Blesky/Meteory počet</i> [počet meteoritů a blesků v jednom okamžiku]
2115940248|00000000||<i>Blesky/Meteory interval</i> [čas mezi tvorbou jednotlivých blesků a meteorů]
2115940249|00000000||<i>Dva služebníci</i> [přivolá dva služebníky, odemčené typy lze přiřadit nezávisle na první a druhý slot služebníka v sekvenci nastavení hráče]
2115940250|00000000||<i>Vákuum</i> [kouzlo vcucne nepřátele]
2115940251|00000000||<i>Automatický štít</i> [když sešleš kouzlo, je šance že se objeví štít]
