;meta[language=en]
;  id     |key(hex)|key(str)|text
2115940932|||Ponieważ wymaga ogromnej ilości energii.
2115940933|||Z powodu przesądnego strachu przed zmarłymi.
2115940934|||Ponieważ zawsze, niezależnie od motywów, prowadzi to do całkowicie negatywnych skutków ubocznych.
2115940935|||Ponieważ pozwala wydobyć informacje ze zwłok.
; q3A/B
2115940936|||Element powietrza.
2115940937|||Element wody.
2115940938|||Element ognia.
2115940939|||Element ziemi.
; Golem creation
2115940940|||Ach, witaj, adeptko. Czy mogłabyś mi w czymś pomóc?
2115940941|||Tak, co się stało?
2115940942|||Przepraszam, nie ma czasu na szczegółowe wyjaśnienia.
2115940943|||Przed Twoim przybyciem bywały chwile, kiedy kontemplowałem nad podstępną naturą samotności. Właśnie dlatego sprawiłem sobie kociego towarzysza. Dodatkowo w mojej głowie zrodził się pomysł stworzenia lojalnego golema.
2115940944|||Jednak każda próba, którą podejmowałem, kończyła się niezadowalającymi rezultatami. Obecnie mam całkowitą pewność, że z Twoją pomocą, uda nam się powołać do życia kamiennego sługusa.
2115940945|||Czy istnieje jakieś ryzyko lub zagrożenie związane z tą inkantacją, o których powinnam wiedzieć?
2115940946|||Jeśli nie uznasz zmarnowanego obsydianowego serca lub wrogo nastawionej sterty kamieni za znaczące ryzyko, to nie.
2115940947|||Oczywiście. To będzie interesujące.
2115940948|||Przepraszam, nie jestem pewna, czy mogę pomóc.
2115940949|||Zacznijmy więc. Przywołam teraz orgomną ilość energii w postaci pioruna Alzura, a ty uzupełnisz go elementami ziemi i wody, zachowując przy tym odpowiednią równowagę.
; Я призываю звёздные молнии жизни! (Ainyerahn)
2115940950|||Me galwad iersann sigellen aep vita!
2115940305|||Me galwad iersann sigellen aep vita!
2115940951|||Spodziewałem się po Tobie więcej, adeptko! Elementy ziemi i wody powinny być połączone z zachowaniem równowagi między nimi. Sabrina Glevissig potrafiła rzucić Klątwę Arcymistrzyni płonąc na stosie, a ty nie jesteś w stnie skupić się w normalnych warunkach!
2115940952|||Hej… Jak się nazywasz? Jakie jest Twoje powołanie?
2115940953|||Jestem Celestine. Chronię moich twórców, mistrza i mistrzynię. Wykonuję ich rozkazy.
2115940954|||Genialnie! Udało nam się! Aspekt wody nadaje mu niezwykły sposób myślenia. Witaj na moim statku, Celestine.
2115940955|||Dziękuję Mistrzu.
; Dialogs with Celestine
2115940956|||W czym mogę pomóc, mistrzyni?
2115940957|||Witaj.
2115940958|||Czy jesteś świadomy jak zostałeś stworzony?
2115940959|||Byłem w ziemi, wodzie, powietrzu. Wszędzie. A teraz jestem tutaj.
2115940960|||Czy masz jakieś życzenia?
2115940961|||Spokój. Cisza. Powolność.
2115940962|||Co zrobisz, jeśli znikniemy?
2115940963|||Wypełnię Waszą ostatnią wolę. Będę chronić Waszą własność.
2115940964|||Ile jest osiem dodać cztery?
2115940965|||Hmm.. Dziesięć dwa.
2115940966|||Podoba Ci się tutaj?
2115940967|||Tak. Jest cicho, niebiesko, pięknie.
2115940968|||Czy odczuwasz emocje?
2115940969|||Postępuję zgodnie z algorytmem. Wszystko poza nim jest irytujące. Reszta to spokój.
; Farewell
2115940970|||Poczekam.
2115940971|||Będę czekał na rozkazy.
; Auto-onelines
2115940972|||Jestem twardy jak skała.
2115940973|||Jestem piękny jak kryształ.
2115940974|||Jestem bystry jak woda.
; Attack-oneliners
2115940979|||Intruzi!
2115940980|||Alarm!
2115940981|||Przechodzę do trybu bojowego!
2115940982|||Spokój został przywrócony.
2115940983|||Intruzi zostali wyeliminowani.
2115940984|||Bezpieczeństwo twórcy jest zachowane.
; 86 used
2115940987|||Pewnie, nie ma problemu.
2115940988|||Jestem gotowy.
; правый: вода (бирюзовый), земля (коричневый) 
; / левый: вода (бирюзовый), огонь (оранжевый), земля (коричневый), воздух (голубой)
; Я вдыхаю в тебя воду и землю! (Sorceress) -> Celestine
2115940989|||Me aedit'ef a'lagi shed a'ear as te!
2115940300|||Me aedit'ef a'lagi shed a'ear as te! [Napełniam Cię esencją wody i ziemi!]
; Я вдыхаю в тебя воду! (Sorceress) -> Лужица
2115940990|||Me aedit'ef a'lagi as te!
2115940301|||Me aedit'ef a'lagi as te! [Napełniam Cię esencją wody!]
; Я вдыхаю в тебя огонь и землю! (Sorceress) -> Огненный голем
2115940991|||Me aedit'ef a'enye shed a'ear as te!
2115940302|||Me aedit'ef a'enye shed a'ear as te! [Napełniam Cię esencją ognia i ziemi!]
; Я вдыхаю в тебя землю! (Sorceress) -> Каменный голем
2115940992|||Me aedit'ef a'ear as te!
2115940303|||Me aedit'ef a'ear as te! [Napełniam Cię esencją ziemi!]
; Я вдыхаю в тебя воздух и землю! (Sorceress) -> Взрыв
2115940993|||Me aedit'ef a'eire shed a'ear as te!
2115940304|||Me aedit'ef a'eire shed a'ear as te! [Napełniam Cię esencją powietrza i ziemi!]
; 2115940305 used
2115940306|||Jeden z pastuchów widział twój statek na niebie.
; Ох, должно быть это было после телепортации сюда. Я почти сразу накастовал заклинание невидимости.
2115940307|||Ach, to było prawdopodobnie po tym, jak teleportowałem się w to miejsce. Od razu nałożyłem na statek iluzję nieba.
2115940308|||Więc teraz nawet horda łowców czarownic by mnie nie wytropiła. Ale zastanawiam się, jak się tu dostałeś?
2115940309|||Przez odłamek kryształu z megaskopu znalezionego na ziemi. Udało mi się dostroić do jego magicznej trakcji.
2115940310|||A niech mnie, rzeczywiście teraz wszystko się układa. Mój megaskop roztrzaskał się podczas telportacji i w przypływie emocji wyrzuciłem jeden z jego kryształów z burtę.
2115940311|||Szczęśliwego nowego roku, mój nauczycielu.
2115940312|||Bells are ringing, people singing, New Year's here, Happy Happy New Year!
; Пусть в окошко постучится, В полночь добрый Новый год, Всем мечтам поможет сбыться, Счастье, радость принесёт!
; Призываю осколки огня с неба! (Ainyerahn)
2115940994|||Invocare aedden aep aenye al uide!
2115940995|||Czy możemy spróbować przywołać golema jeszcze raz?
2115940996|||Dobrze, ale tym razem proszę o większą dbałość o szczegóły. Mam nadzieję, że nie zapomniałaś, że w Hen Llinge „ear” oznacza Ziemię, a „lagi” – Wodę.
2115940997|||Potrzebuję portalu, żeby wrócić na ziemię.
2115940313|||Eys'u failte.
2115940314|||Beydem.
2115940315|||Aen eich'te llyvaid.
;
2115940085|00000000||wymagany poziom
2115940086|00000000||Odblokowane
2115940087|00000000||Zablokowane
2115940088|00000000|nr_str_appearance_set|Zestaw cech wyglądu
2115940089|00000000||DLC: Custom (Mods)
2115940090|00000000||DLC: Główne postaci
2115940091|00000000||DLC: Drugoplanowe postaci
2115940092|00000000||Główne postaci
2115940093|00000000||Drugoplanowe postaci
2115940094|00000000||[Otwórz teleport do Mistrza Ainyerahn]
2115940095|00000000||Podstawowe zaklęcia
2115940096|00000000||Śnieżka
2115940097|00000000||Zapisany zestaw #
2115940098|00000000|item_name_nr_chameleon_potion|Kameleon
2115940099|00000000|item_desc_nr_chameleon_potion|Umożliwia zmianę wyglądu. Jako czarodziejka, pozwala również dostosować zaklęcia.<br>Nie wyposażaj, po prostu naciśnij „Wypij” i wyjdź z menu wyposażenia.
2115940100|00000000||Niedozwolone wyposażanie przedmiotów w slocie: 
2115940101|00000000||Wiedźminka
2115940102|00000000||kolorowanie
2115940103|00000000||[COFNIJ]
2115940104|00000000||[Wyczyść Slot]
2115940105|00000000||Slot
2115940106|00000000||Ciało
2115940107|00000000||Głowa
2115940108|00000000||Włosy/Czapka
2115940109|00000000||Tułów
2115940110|00000000||Ramiona
2115940111|00000000||Rękawice
2115940112|00000000||Suknia
2115940113|00000000||Nogi
2115940114|00000000||Buty
2115940115|00000000||Różne
2115940116|00000000||warianty
2115940117|00000000||Typ postaci
;
;
; Magic stuff : Slash
2115940118|00000000||Lekkie ataki
2115940119|00000000||Stosunek ataków cięcia/rzutu
2115940120|00000000||typ
2115940121|00000000||kolor
2115940122|00000000||Cięcie
2115940123|00000000||Szansa na werbalizację zaklęcia
; Magic stuff : Colors
2115940124|00000000||Czarny
2115940125|00000000||Szary
2115940126|00000000||Biały
2115940127|00000000||Żółty
2115940128|00000000||Pomarańczowy
2115940129|00000000||Czerwony
2115940130|00000000||Różowy
2115940131|00000000||Fioletowy
2115940132|00000000||Niebieski
2115940133|00000000||Turkusowy
2115940134|00000000||Zielony
2115940135|00000000||Specjalny-1
2115940136|00000000||Specjalny-2
2115940137|00000000||Specjalny-3
2115940138|00000000||LOSOWY
; Throw
2115940140|00000000||Rzut
2115940141|00000000||Porażenie
2115940142|00000000||Pocisk
; HAND FX
2115940143|00000000||Aura dłoni
; TELEPORT
2115940144|00000000||Teleport
2115940145|00000000||Szybka podróż Teleport
; HEAVY
2115940146|00000000||Ciężkie ataki
2115940147|00000000||Stosunek ataków kamieniami/bombami
2115940148|00000000||Kamienie
2115940149|00000000||Bomby
2115940150|00000000||Fala kamieni
2115940160|00000000||Rozrywający cios kończący
; PUSH
2115940151|00000000||Blokująca fala
; SPECIAL
2115940152|00000000||Specjalne zaklęcia
2115940153|00000000||Tornado
2115940154|00000000||Kontrola
2115940155|00000000||Meteor
2115940156|00000000||Tarcza
2115940157|00000000||Sługus
2115940161|00000000||Sługus efekt przywołania
; SPECIAL 2
2115940158|00000000||Alternatywne specjalne zaklęcia
2115940159|00000000||Twoje zaklęcie to <font color='#FF0000'>BACKFIRING</font> you: 
2115940162|00000000||Piorun Alzura
2115940163|00000000||Pole grawitacyjne
2115940164|00000000||Ogień Melgara
2115940165|00000000||Lumos
2115940166|00000000||Polimorfia
2115940167|00000000||typ #2
2115940168|00000000||Bańka wodna
;
2115940199|00000000||Mistrz Ainyerahn
; SKILLS, TUTORIALS
2115940200|00000000||<font color="#d92626">Nowicjuszka</font>
2115940201|00000000||<font color="#e68319">Adeptka</font>
2115940202|00000000||<font color="#e6e219">Czarodziejka na smyczy</font>
2115940203|00000000||<font color="#50e619">Mistrzyni</font>
2115940204|00000000||<font color="#8d19e6">Arcymistrzyni</font>
2115940205|00000000||Odblokowane umiejętności
;
2115940206|00000000||Witaj w <font color="#00c785">Custom Player Characters</font> (CPC) Mod!
2115940207|00000000||<br>Specjalna <font color="#66ccff">Chameleon</font> mikstura została dodana do twojego ekwipunku. Użyj go i wyjdź z ekwipunku, aby uruchomić opcję konfiguracji wyglądu.<br><br><b>Ważna uwaga:</b> dopóki nie zdecydujesz się użyć mikstury, mod ma zerowy wpływ na rozgrywkę.<br><br><i>Powodzenia na Szlaku!</i><br>
2115940208|00000000||Osiągnąłeś <font color="#66ff99">nowy poziom sztuki magicznej</font>!
2115940198|00000000||Osiągnąłeś <font color="#66ccff">nowy poziom sztuki magicznej</font>!
2115940197|00000000||Nowy poziom sztuki magicznej: 
2115940196|00000000||Nowa umiejętność magiczna:
2115940195|00000000||To jest przypomnienie.
2115940194|00000000||Postęp umiejętności magicznych.
2115940193|00000000||Nowy poziom umiejętności!
; Novice
2115940209|00000000||<font size="22">Posiadasz podstawowe umiejętności magiczne:<br><font color="#ffff66"><b>- {2115940118} ({2115940122}, {2115940140}: {2115940141}/{2115940142}, {2115940168})</b></font><br>  {1077642}/{1084067}/{1076397}/{1084082}: Aby wykonać atak, naciśnij przycisk „Szybki atak” (taki sam jak w przypadku miecza).<br><br><font color="#ffff66"><b>- {2115940151}</b></font><br>  Aby wykonać cios, wciśnij przycisk „Parowanie” (taki sam jak w przypadku miecza).<br><br><font color="#ffff66"><b>- {2115940589}</b></font><br>  {1077642}: Naciśnij przyciski ruchu (aby kontrolować kierunek, opcjonalnie) + przycisk „Przewrót” (na dużą odległość) / „Unik” (na bliską odległość), aby wykonać.<br>  {1084067}: Naciśnij przyciski ruchu (aby sterować kierunkiem, opcjonalnie) + przycisk „Slot 4 w menu szybkiego wyboru”, aby wykonać.<br><br><font color="#ffff66"><b>- {2115940158}</b></font><br>  {2115940165}: Wybierz <i>Quen</i> (domyślnie, można je zmienić w menu konfiguracji gracza) i <i>przytrzymaj</i> Przycisk „Rzuć znak”, aby wykonać. Przytrzymaj ten przycisk ponownie, aby zakończyć działanie zaklęcia.<br><br>Twój magiczny poziom wzrośnie wraz z awansem gracza.<br>Im częściej używasz tej umiejętności, tym staje się ona potężniejsza i tym więcej umiejętności umiejętności zostaje odblokowanych.<br><i>Podążaj za zadaniem, aby znaleźć<font color="#66ffcc">Mistrza</font> i nauczyć się nowych zaklęć!</i><br></font>
; Apprentice
2115940210|00000000||Jesteś gotowy, aby nauczyć się nowych magicznych umiejętności:<br><font color="#ffff66"><b>- {2115940146} ({2115940150}, {2115940149}, {2115940160})</b></font><br><font color="#ffff66"><b>- {2115940152} ({2115940156}, {2115940599})</b></font><br><font color="#ffff66"><b>- {2115940145}</b></font><br><br><i>Aby się ich nauczyć, musisz odwiedzić Mistrza Ainyerahna.</i><br>
; Apprentice - heavy attacks learned
2115940211|00000000||<font color="#ffff66"><b>- {2115940146} ({2115940148}, {2115940149}, {2115940160})</b></font><br>  Naciśnij przycisk „Ciężki atak” lub „Lekki atak + modyfikator ciężkiego ataku” (tak samo jak w przypadku miecza), aby rzucić zaklęcie.<br>  {2115940148} i {2115940149} na zmianę w stosunku 2:1 (domyślnie, można je zmienić w scenie konfiguracji gracza).<br>  {2115940160} zostanie wykonany z 25% szansą, jeśli ofiara ma mniej niż 25% zdrowia. Wartości te poprawiają się wraz z wyższymi poziomami magii.<br>  <font color="#ff6600">NOTE:</font> Nie możesz użyć {2115940160} na bossach.<br>
; Apprentice - fast travel teleport learned
2115940212|00000000||<font color="#ffff66"><b>- {2115940145}</b></font><br>  Otwórz mapę świata i kliknij <i>dowolną</i> ikonę wpisu, aby rzucić zaklęcie.<br>
; Apprentice - Shield learned
2115940216|00000000||<font color="#ffff66"><b>- {2115940156}</b></font><br>  Wybierz <i>Quen</i> (domyślnie, można je zmienić w scenie konfiguracji gracza) i <i>naciśnij</i> przycisk „Rzuć znak”, aby rzucić zaklęcie.<br>
; Experienced
2115940213|00000000||Jesteś gotowy na naukę nowych umiejętności magicznych:<br><font color="#ffff66"><b>- {2115940152} ({2115940153}, {2115940154})</b></font><br><font color="#ffff66"><b>- {2115940158} ({2115940163})</b></font><br><br><i>Aby się ich nauczyć, musisz odwiedzić Mistrza Ainyerahna.</i><br>
; Experienced - Tornado learned
2115940214|00000000||<font color="#ffff66"><b>- {2115940153}</b></font><br>  Wybierz <i>Aard</i> (domyślne, można je zmienić w scenie konfiguracji gracza) i <i>naciśnij</i> przycisk „Rzuć znak”, aby rzucić zaklęcie.<br><br>  <font color="#ff6600">OSTRZEŻENIE:</font> Zaklęcie to zawsze ma niewielką szansę na to, że po jego wygaśnięciu sprowadzi na ciebie odwrotny skutek. Poczujesz (pojawi się etykieta), kiedy to nastąpi.<br>Poćwicz (rzuć wiele razy) zaklęcie, aby zmniejszyć tę szansę.<br>
; Experienced - Control learned
2115940215|00000000||<font color="#ffff66"><b>- {2115940154}</b></font><br>  Wybierz <i>Axii</i> (domyślnie, można to zmienić w scenie konfiguracji gracza), wybierz docelowego wroga i <i>naciśnij</i> przycisk „Rzuć znak”, aby rzucić zaklęcie.<br><br>  <font color="#ff6600">OSTRZEŻENIE:</font> Zaklęcie to zawsze ma niewielką szansę na to, że po jego wygaśnięciu sprowadzi na ciebie odwrotny skutek. Poczujesz (pojawi się etykieta), kiedy to nastąpi.<br>Poćwicz (rzuć wiele razy) zaklęcie, aby zmniejszyć tę szansę.<br>
; Experienced - Gravitation Field learned
2115940221|00000000||<font color="#ffff66"><b>- {2115940163}</b></font><br>  Wybierz <i>Axii</i> (domyślne, można je zmienić w scenie konfiguracji gracza) i <i>przytrzymaj</i> przycisk „Rzuć znak”, aby rzucić zaklęcie.<br><br>  <font color="#ff6600">OSTRZEŻENIE:</font> Zaklęcie to zawsze ma niewielką szansę na to, że po rzuceniu przyniesie ci odwrotny skutek. Poczujesz (pojawi się etykieta), kiedy to nastąpi.<br>Poćwicz (rzuć wiele razy) zaklęcie, aby zmniejszyć tę szansę.<br>
; Mistress
2115940217|00000000||Jesteś gotowy, aby nauczyć się nowych umiejętności magicznych:<br><font color="#ffff66"><b>- {2115940152} ({2115940155}, {2115940157})</b></font><br><font color="#ffff66"><b>- {2115940158} ({2115940162})</b></font><br><br><i>Aby się ich nauczyć, musisz odwiedzić Mistrza Ainyerahna.</i><br>
; Mistress - Meteor learned
2115940218|00000000||<font color="#ffff66"><b>- {2115940155}</b></font><br>  Wybierz <i>Igni</i> (domyślne, można je zmienić w scenie konfiguracji gracza) i <i>naciśnij</i> przycisk „Rzuć znak”, aby rzucić zaklęcie.<br><br>  <font color="#ff6600">OSTRZEŻENIE:</font> Zaklęcie to zawsze ma niewielką szansę na to, że po rzuceniu przyniesie ci odwrotny skutek. Poczujesz (pojawi się etykieta), kiedy to nastąpi.<br>Poćwicz (rzuć wiele razy) zaklęcie, aby zmniejszyć tę szansę.<br>
; Mistress - Servant learned
2115940219|00000000||<font color="#ffff66"><b>- {2115940157}</b></font><br>  Wybierz <i>Yrden</i> (domyślne, można je zmienić w scenie konfiguracji gracza) i <i>naciśnij</i> przycisk „Rzuć znak”, aby rzucić zaklęcie.<br><br>  <font color="#ff6600">OSTRZEŻENIE:</font> Zaklęcie to zawsze ma niewielką szansę na to, że po jego wygaśnięciu sprowadzi na ciebie odwrotny skutek. Poczujesz (pojawi się etykieta), kiedy to nastąpi.<br>Poćwicz (rzuć wiele razy) zaklęcie, aby zmniejszyć tę szansę.<br>
; Mistress - Alzur's thunder learned
2115940220|00000000||<font color="#ffff66"><b>- {2115940162}</b></font><br>  Wybierz <i>Aard</i> (domyślnie, można to zmienić w scenie konfiguracji gracza) i <i>przytrzymaj</i> przycisk „Rzuć znak”, aby rzucić zaklęcie.<br><br>  <font color="#ff6600">OSTRZEŻENIE:</font> Zaklęcie to zawsze ma niewielką szansę na to, że po rzuceniu przyniesie ci odwrotny skutek. Poczujesz (pojawi się etykieta), kiedy to nastąpi.<br>Poćwicz (rzuć wiele razy) zaklęcie, aby zmniejszyć tę szansę.<br>
; Grand Mistress
2115940222|00000000||Jesteś gotowy, aby nauczyć się nowych umiejętności magicznych:<br><font color="#ffff66"><b>- {2115940158} ({2115940164}, {2115940166})</b></font><br><br><i>Aby się ich nauczyć, musisz odwiedzić Mistrza Ainyerahna.</i><br>
; Grand Mistress - Melgar's fire learned
2115940223|00000000||<font color="#ffff66"><b>- {2115940164}</b></font><br>  Wybierz <i>Igni</i> (domyślne, można je zmienić w scenie konfiguracji gracza) i <i>przytrzymaj</i> przycisk „Rzuć znak”, aby rzucić zaklęcie.<br><br>  <font color="#ff6600">OSTRZEŻENIE:</font> Zaklęcie to zawsze ma niewielką szansę na to, że po rzuceniu przyniesie ci odwrotny skutek. Poczujesz (pojawi się etykieta), kiedy to nastąpi.<br>Poćwicz (rzuć wiele razy) zaklęcie, aby zmniejszyć tę szansę.<br>
; Grand Mistress - Polymorphism learned
