;meta[language=fr]
;  id     |key(hex)|key(str)|text
2115940943|||Avant votre arrivée, il y a eu des moments où je me suis retrouvé à contempler la nature insidieuse de la solitude. C'est pourquoi j'ai accueilli un compagnon meow dans ma vie, et l'idée de créer un golem fidèle m'a traversé l'esprit à de nombreuses reprises.
2115940944|||Cependant, toutes mes tentatives ont abouti en des résultats insatisfaisants. À l’heure actuelle, j’ose espéré qu’en collaborant avec vous, nous pouvons donner naissance à une créature étonnante.
2115940945|||Y a-t-il des risques dont nous devrions être conscients ?
2115940946|||À moins que vous ne considériez un cœur d’obsidienne gâché ou un tas de pierre indiscipliné et hostile comme des risques importants, alors non.
2115940947|||Bien sûr. Cela va être intéressant.
2115940948|||Désolé, je ne suis pas sûr de pouvoir vous aider.
2115940949|||Alors commençons. J'invoquerai le tonnerre vivifiant, et pendant ce temps, vous l'infuserez des éléments terre et eau, en maintenant un équilibre égal.
; Я призываю звёздные молнии жизни! (Ainyerahn)
2115940950|||Me galwad iersann sigellen aep vita!
2115940305|||Me galwad iersann sigellen aep vita!
2115940951|||Vous avez fait un sacré gâchis! Les éléments terre et eau auraient dû être mélangés à parts égales, pas asymétriques comme ça!
2115940952|||Hé… Comment vous appelez-vous? Quel est votre but?
2115940953|||Je suis Célestine. Je protège mes créateurs, maître et maîtresse. Et j'obeis à leurs ordres.
2115940954|||Excellent! Nous avons réussi! L'aspect de l'eau lui confère un état d'esprit extraordinaire. Bienvenue sur mon vaisseau, Célestine.
2115940955|||Merci, maître.
; Dialogs with Celestine
2115940956|||Maîtresse. Un plaisir.
2115940957|||Bonjour. Belle journée.
2115940958|||Êtes-vous conscient de vous-même?
2115940959|||J'étais dans la terre, l'eau, l'air. Partout. Et maintenant je suis là.
2115940960|||Avez-vous des souhaits?
2115940961|||Calme. Silence. Lenteur.
2115940962|||Que ferez-vous si nous disparaissons?
2115940963|||Accomplissez votre dernière volonté. Protégez votre propriété.
2115940964|||Combien font huit plus quatre ?
2115940965|||Hmm... Douze.
2115940966|||Est-ce que tu aimes cet endroit?
2115940967|||Oui. C'est calme, bleu et beau.
2115940968|||Pouvez-vous ressentir des émotions?
2115940969|||Je suis l'algorithme. Tout ce qui est en dehors est une nuisance. Le reste est un calme.
; Farewell
2115940970|||J'attendrai.
2115940971|||Bonne Chance.
; Auto-onelines
2115940972|||Je suis fort comme un roc.
2115940973|||Je suis belle comme un cristal.
2115940974|||Je suis intelligent comme l'eau.
; Attack-oneliners
2115940979|||Intrusion!
2115940980|||Alerte rouge!
2115940981|||Passer en mode combat!
2115940982|||Le calme est revenu.
2115940983|||Les intrus ont été éliminés.
2115940984|||La sécurité du créateur est assurée.
; 86 used
2115940987|||Bien sûr pas de problème.
2115940988|||Je suis prêt.
; правый: вода (бирюзовый), земля (коричневый) 
; / левый: вода (бирюзовый), огонь (оранжевый), земля (коричневый), воздух (голубой)
; Я вдыхаю в тебя воду и землю! (Sorcière) -> Celestine
2115940989|||Me aedit'ef a'lagi shed a'ear as te!
2115940300|||Me aedit'ef a'lagi shed a'ear as te! [J'insuffle l'Eau et la Terre en vous!]
; Я вдыхаю в тебя воду! (Sorcière) -> Лужица
2115940990|||Me aedit'ef a'lagi as te!
2115940301|||Me aedit'ef a'lagi as te! [J'insuffle l'Eau en vous!]
; Я вдыхаю в тебя огонь и землю! (Sorcière) -> Огненный голем
2115940991|||Me aedit'ef a'enye shed a'ear as te!
2115940302|||Me aedit'ef a'enye shed a'ear as te! [J'insuffle le Feu et la Terre en vous!]
; Я вдыхаю в тебя землю! (Sorcière) -> Каменный голем
2115940992|||Me aedit'ef a'ear as te!
2115940303|||Me aedit'ef a'ear as te! [J'insuffle la Terre en vous!]
; Я вдыхаю в тебя воздух и землю! (Sorcière) -> Взрыв
2115940993|||Me aedit'ef a'eire shed a'ear as te!
2115940304|||Me aedit'ef a'eire shed a'ear as te! [J'insufle l'Air et la Terre en vous!]
; 2115940305 utilisé
2115940306|||Un gars a vu votre vaisseau dans le ciel.
; Ох, должно быть это было после телепортации сюда. Я почти сразу накастовал заклинание невидимости.
2115940307|||Ah, c'était probablement après ma téléportation à cet endroit. J'ai immédiatement lancé un sort d'invisibilité.
2115940308|||Alors maintenant, même une horde de chasseurs de sorcières ne parviendrait pas à discerner ma présence. Mais je me demande, comment êtes-vous arrivé ici?
2115940309|||Par un éclat de cristal au sol. J'ai pu me connecter à sa trace.
2115940310|||C'est vrai, c'est vrai. Mon mégascope s'est brisé et, dans un élan d'émotion, j'ai jeté son cristal au loin.
2115940311|||Bonne année, professeur.
2115940312|||Les cloches sonnent, les gens chantent, le Nouvel An est là, bonne et heureuse année!
; Пусть в окошко постучится, В полночь добрый Новый год, Всем мечтам поможет сбыться, Счастье, радость принесёт!
; Призываю осколки огня с неба! (Ainyerahn)
2115940994|||Invocare aedden aep aenye al uide!
2115940995|||Pouvons-nous réessayer de créer un golem?
2115940996|||D'accord, mais je demande une plus grande attention aux détails cette fois. J'espère que vous n'avez pas oublié que dans le Hen Llinge, «oreille» signifie Terre et «lagi» pour Eau.
2115940997|||J'ai besoin d'un portail pour revenir au sol.
2115940313|||Eys'u failte.
2115940314|||Beydem.
2115940315|||Aen eich'te llyvaid.
;
2115940085|00000000||lvl requis
2115940086|00000000||Activé
2115940087|00000000||Désactivé
2115940088|00000000|nr_str_appearance_set|Appearance Set
2115940089|00000000||DLC: Custom (Mods)
2115940090|00000000||DLC: Personnages principaux
2115940091|00000000||DLC: Personnages secondaires
2115940092|00000000||Personnages principaux
2115940093|00000000||Personnages secondaires
2115940094|00000000||[Ouvrir un portail vers Maître Ainyerahn]
2115940095|00000000||Sorts de base
2115940096|00000000||Snowbell
2115940097|00000000||Sauvegarder le set #
2115940098|00000000|item_name_nr_chameleon_potion|Chameleon
2115940099|00000000|item_desc_nr_chameleon_potion|Permet de changer d'apparence. En tant que sorcière, permet également de personnaliser les sorts.<br>Ne pas équiper, juste "Consommer".
2115940100|00000000||Non autorisé à équiper des objets dans l'emplacement: 
2115940101|00000000||Sorcière
2115940102|00000000||coloration
2115940103|00000000||[RETOUR]
2115940104|00000000||[Effacer l'emplacement]
2115940105|00000000||Emplacement
2115940106|00000000||Corps
2115940107|00000000||Tête
2115940108|00000000||Cheveux/Chapeau
2115940109|00000000||Torse
2115940110|00000000||Bras
2115940111|00000000||Gant
2115940112|00000000||Robe
2115940113|00000000||Jambes
2115940114|00000000||Accessoires
2115940115|00000000||Divers
2115940116|00000000||variants
2115940117|00000000||Type de joueur
;
;
; Magic stuff : Slash
2115940118|00000000||Attaques légères
2115940119|00000000||Slash/Lancer d'Attaque ratio
2115940120|00000000||type
2115940121|00000000||couleur
2115940122|00000000||Slash
2115940123|00000000||Chance de voix
; Magic stuff : Couleurs
2115940124|00000000||Noir
2115940125|00000000||Gris
2115940126|00000000||Blanc
2115940127|00000000||Jaune
2115940128|00000000||Orange
2115940129|00000000||Rouge
2115940130|00000000||Rose
2115940131|00000000||Violet
2115940132|00000000||Bleu
2115940133|00000000||Vert d'eau
2115940134|00000000||Vert
2115940135|00000000||Special-1
2115940136|00000000||Special-2
2115940137|00000000||Special-3
2115940138|00000000||ALÉATOIRE
; Throw
2115940140|00000000||Throw
2115940141|00000000||Foudre
2115940142|00000000||Projectile
; HAND FX
2115940143|00000000||Effet main
; TELEPORT
2115940144|00000000||Teleportation
2115940145|00000000||Téléportation rapide
; HEAVY
2115940146|00000000||Attaques lourdes
2115940147|00000000||Roche/Bomb attacks ratio
2115940148|00000000||Roche
2115940149|00000000||Bombe
2115940150|00000000||Vague de roches
2115940160|00000000||Rip apart finisher
; PUSH
2115940151|00000000||Vague de blocage
; SPECIAL
2115940152|00000000||Sorts spéciaux
2115940153|00000000||Tornade
2115940154|00000000||Contrôlee
2115940155|00000000||Météore
2115940156|00000000||Bouclier
2115940157|00000000||Serviteur
2115940161|00000000||Serviteur spawn fx
; SPECIAL 2
2115940158|00000000||Sorts spéciaux alternatifs
2115940159|00000000||Votre sort se <font color='#FF0000'>RETOURNE</font> contre vous: 
2115940162|00000000||Tonnerre d'Alzur
2115940163|00000000||Champ gravitationnel
2115940164|00000000||Feu de Melgar
2115940165|00000000||Lumos
2115940166|00000000||Polymorphisme
2115940167|00000000||type #2
2115940168|00000000||Bulle d'eau
;
2115940199|00000000||Maître Ainyerahn
; SKILLS, TUTORIALS
2115940200|00000000||<font color="#d92626">Novice</font>
2115940201|00000000||<font color="#e68319">Apprenti</font>
2115940202|00000000||<font color="#e6e219">Experimenté</font>
2115940203|00000000||<font color="#50e619">Maîtresse</font>
2115940204|00000000||<font color="#8d19e6">Grand Maîtresse</font>
2115940205|00000000||Compétences débloquées
;
2115940206|00000000||Bienvenue dans l'univers du <font color="#00c785">Custom Player Characters</font> (CPC) Mod!
2115940207|00000000||<br>Special <font color="#66ccff">Chameleon</font> potion a été ajouté à votre inventaire. Utiliser là et quitter l'inventaire pour lancer la configuration du personnage.<br><br><b>Note importante:</b> jusqu'au moment où vous utilisez la potion, le mod n'aura aucun impact sur le gameplay.<br><br><i>Bonne chance dans votre périple!</i><br>
2115940208|00000000||Vous avez atteint un <font color="#66ff99">nouveau niveau de magie!</font>!
2115940198|00000000||Vous avez appris un <font color="#66ccff">nouveau sort de magie!</font>!
2115940197|00000000||Nouveau niveau de magie: 
2115940196|00000000||Nouveau sort de magie: 
2115940195|00000000||Ceci est un rappel.
2115940194|00000000||Progression des compétences magiques.
2115940193|00000000||Nouveau niveau de compétences.
; Novice
2115940209|00000000||<font size="24">Vous avez des compétences magiques de base:<br><font color="#ffff66"><b>- {2115940118} ({2115940122}, {2115940140}: {2115940141}/{2115940142}, {2115940168})</b></font><br>  {1077642}/{1084067}/{1076397}/{1084082}: Appuyez sur le bouton "Attaque rapide" (le même que pour l'épée) pour effectuer.<br><br><font color="#ffff66"><b>- {2115940151}</b></font><br>  Appuyez sur le bouton "PARER" (le même que pour l'épée) pour effectuer.<br><br><font color="#ffff66"><b>- {2115940589}</b></font><br>  {1077642}: Appuyez sur les boutons de mouvement (pour contrôler la direction, en option) + le bouton « Rouler » (distance lointaine) / « Esquiver » (distance proche) pour effectuer.<br>  {1084067}: Appuyez sur les boutons de mouvement (pour contrôler la direction, en option) + le bouton « Consommables Slot 4 » pour effectuer.<br><br><font color="#ffff66"><b>- {2115940158}</b></font><br>  {2115940165}: Selectionner <i>Quen</i> (par default, peut être changer dans le menu de configuration du personnage) et <i>hold</i> "Cast sign" bouton pour effectuer. Maintenez à nouveau ce bouton pour stopper.<br><br>Votre <i>niveau de magie</i> augmentera en même temps que le niveau du <i>joueur</i>.<br>Plus vous utilisez la compétence, plus elle devient puissante et plus de capacités sont débloquées..<br><i>Suivez la quête pour trouver <font color="#66ffcc">un professeur</font> et apprendre de nouvelles compétences!</i><br></font>
; Apprenti
2115940210|00000000||Vous êtes prêts à apprendre de nouvelles compétences de magie:<br><font color="#ffff66"><b>- {2115940146} ({2115940150}, {2115940149}, {2115940160})</b></font><br><font color="#ffff66"><b>- {2115940152} ({2115940156}, {2115940599})</b></font><br><font color="#ffff66"><b>- {2115940145}</b></font><br><br><i>Vous devez rendre visite à Maître Ainyerahn pour en apprendre.</i><br>
; Apprenti - Attaques lourdes apprises
2115940211|00000000||<font color="#ffff66"><b>- {2115940146} ({2115940148}, {2115940149}, {2115940160})</b></font><br>  Appuie sur "Attaque lourde" ou "Attaque légère + attaque lourdre modifié" (le même que pour l'épée) pour effectuer.<br>  {2115940148} et {2115940149} prendre un ratio de 2:1 (par défaut, peut être changer dans la configuration du personnage).<br>  {2115940160} sera effectué avec 25% de change si la victime a moins de 25% de santé. Ces valeurs augmenteront avec les niveaux de magie.<br>  <font color="#ff6600">NOTE:</font> Ne fonctionne pas {2115940160} sur des boss.<br>
; Apprenti - Téléportation rapide apprises
2115940212|00000000||<font color="#ffff66"><b>- {2115940145}</b></font><br>  Ouvre la carte et appuyer sur <i>n'importe</i> quel panneau d'affichage pour effectuer.<br>
; Apprenti - Bouclier appris 
2115940216|00000000||<font color="#ffff66"><b>- {2115940156}</b></font><br>  Selectionner <i>Quen</i> (par default, peut être changer dans le menu de configuration du personnage) et <i>appuyer</i> sur "Utiliser un signe" pour effectuer.<br>
; Experimenté
2115940213|00000000||Vous êtes prêts à apprendre de nouvelles compétences de magie:<br><font color="#ffff66"><b>- {2115940152} ({2115940153}, {2115940154})</b></font><br><font color="#ffff66"><b>- {2115940158} ({2115940163})</b></font><br><br><i>Vous devez rendre visite à maître Ainyerahn pour apprendre.</i><br>
; Experimenté - Tornade apprise
2115940214|00000000||<font color="#ffff66"><b>- {2115940153}</b></font><br>  Selectionner <i>Aard</i> (par default, peut être changer dans le menu de configuration du personnage) et <i>appuyer</i> sur "Utiliser un signe" pour effectuer.<br><br>  <font color="#ff6600">ATTENTION:</font> Ce sort à toujours une petite chance de se retourner contre vous après expiration. Vous allez le ressentir (un avertissement apparaitra) quand ça arrivera.<br>Pratiquer (plusieurs fois) ce sort afin de rougeuire cette chance.<br>
; Experimenté - Contrôle appris
2115940215|00000000||<font color="#ffff66"><b>- {2115940154}</b></font><br>  Selectionner <i>Axii</i> (par default, peut être changer dans le menu de configuration du personnage), Viser un ennemi et <i>appuyer</i> sur "Utiliser un signe" pour effectuer.<br><br>  <font color="#ff6600">ATTENTION:</font> Ce sort à toujours une petite chance de se retourner contre vous après expiration. Vous allez le ressentir (un avertissement apparaitra) quand ça arrivera.<br>Pratiquer (plusieurs fois) ce sort afin de rougeuire cette chance.<br>
; Experiementé - Champ Gravitationnel appris
2115940221|00000000||<font color="#ffff66"><b>- {2115940163}</b></font><br>  Selectionner <i>Axii</i> (par default, peut être changer dans le menu de configuration du personnage) et <i>maintenir</i> "Utiliser un signe" pour effectuer.<br><br>  <font color="#ff6600">ATTENTION:</font> Ce sort à toujours une petite chance de se retourner contre vous. Vous allez le ressentir (un avertissement apparaitra) quand ça arrivera.<br>Pratiquer (plusieurs fois) ce sort afin de rougeuire cette chance.<br>
; Maîtresse
2115940217|00000000||Vous êtes prêts à apprendre de nouvelles compétences de magie:<br><font color="#ffff66"><b>- {2115940152} ({2115940155}, {2115940157})</b></font><br><font color="#ffff66"><b>- {2115940158} ({2115940162})</b></font><br><br><i>Vous devez rendre visite à maître Ainyerahn pour apprendre.</i><br>
; Maîtresse - Météore apprise
2115940218|00000000||<font color="#ffff66"><b>- {2115940155}</b></font><br>  Selectionner <i>Igni</i> (par default, peut être changer dans le menu de configuration du personnage) et <i>appuyer</i> sur "Utiliser un signe" pour effectuer.<br><br>  <font color="#ff6600">ATTENTION:</font> Ce sort à toujours une petite chance de se retourner contre vous. Vous allez le ressentir (un avertissement apparaitra) quand ça arrivera.<br>Pratiquer (plusieurs fois) ce sort afin de rougeuire cette chance.<br>
; Maîtresse - Serviteur appris
2115940219|00000000||<font color="#ffff66"><b>- {2115940157}</b></font><br>  Selectionner <i>Yrden</i> (par default, peut être changer dans le menu de configuration du personnage) et <i>appuyer</i> sur "Utiliser un signe" pour effectuer.<br><br>  <font color="#ff6600">ATTENTION:</font> Ce sort à toujours une petite chance de se retourner contre vous. Vous allez le ressentir (un avertissement apparaitra) quand ça arrivera.<br>Pratiquer (plusieurs fois) ce sort afin de rougeuire cette chance.<br>
; Maîtresse - Tonnerre d'Alzur appris
2115940220|00000000||<font color="#ffff66"><b>- {2115940162}</b></font><br>  Selectionner <i>Aard</i> (par default, peut être changer dans le menu de configuration du personnage) et <i>maintenir</i> "Utiliser un signe" pour effectuer.<br><br>  <font color="#ff6600">ATTENTION:</font> Ce sort à toujours une petite chance de se retourner contre vous. Vous allez le ressentir (un avertissement apparaitra) quand ça arrivera.<br>Pratiquer (plusieurs fois) ce sort afin de rougeuire cette chance.<br>
; Grande Maîtresse
2115940222|00000000||Vous êtes prêts à apprendre de nouvelles compétences de magie:<br><font color="#ffff66"><b>- {2115940158} ({2115940164}, {2115940166})</b></font><br><br><i>Vous devez rendre visite à maître Ainyerahn pour apprendre.</i><br>
; Grande Maîtresse - Feu de Melgar appris
2115940223|00000000||<font color="#ffff66"><b>- {2115940164}</b></font><br>  Selectionner <i>Igni</i> (par default, peut être changer dans le menu de configuration du personnage) et <i>maintenir</i> "Utiliser un signe" pour effectuer.<br><br>  <font color="#ff6600">ATTENTION:</font> Ce sort à toujours une petite chance de se retourner contre vous. Vous allez le ressentir (un avertissement apparaitra) quand ça arrivera.<br>Pratiquer (plusieurs fois) ce sort afin de rougeuire cette chance.<br>
; Grande Maîtresse - Polymorphisme appris
2115940224|00000000||<font color="#ffff66"><b>- {2115940166}</b></font><br>  Selectionner <i>Yrden</i> (par default, peut être changer dans le menu de configuration du personnage) et <i>maintenir</i> "Utiliser un signe" pour effectuer. Maintenir ce bouton à nouveau again pour le désactiver.<br>  <b>NOTE:</b> For more cat appearance variants please install <font color="#8800AA">Immersive Wildlife Project (Dhu Cats)</font><br>  <i><font color="#E4FF00">nexusmods.com/witcher3/mods/3527</font></i>
2115940225|00000000||Performs
2115940226|00000000||<i>Customisation</i> [vous permet de modifier les aspects visuels et autres, toujours débloqué au niveau de compétence 1]
2115940227|00000000||Capacités spéciales [bonus supplémentaires pour le type, n'affectent pas le coût d'endurance]
2115940228|00000000||<i>Double slash</i> [slash supplémentaire donne +50% aux dégâts]
2115940229|00000000||<i>Visée-Auto</i> [les projectiles ajustent la trajectoire]
2115940230|00000000||<i>Rebond foudroyant</i> [un éclair supplémentaire avec 50% des dégâts frappe un autre adversaire]
2115940231|00000000||<i>Full blast</i> [une vague sphérique projette les ennemis de tous côtés]
2115940232|00000000||<i>Contre-poussée automatique</i> [lors de la téléportation vers une nouvelle position, une contre-poussée est effectuée avec 40% de chances et +1% de chances à chaque niveau de compétence]
2115940233|00000000||<i>Mise à l'échelle des marionnettes</i> [augmente le niveau de la cible de 3 lors du Contrôle]
2115940234|00000000||<i>Max marionnettes</i> [maximum d'entités contrôlées au total, qui peuvent exister en même temps]
2115940235|00000000||<i>Max Serviteurs</i> [maximum de Serviteurs convoqués au total, pouvant exister en même temps]
2115940236|00000000||<i>Max Tornades</i> [maximum de tornades créées au total, qui peuvent exister en même temps]
2115940237|00000000||<i>Suivre le joueur</i> [sort/Serviteurs suit le joueur]
2115940238|00000000||<i>types de serviteur</i> [quels Serviteurs vous pouvez invoquer, les types déverrouillés peuvent être sélectionnés dans la scène de configuration du joueur]
2115940239|00000000||<i>Poursuite de la cible</i> [poursuit une cible originale à tout moment]
2115940240|00000000||<i>Nombre de météore</i> [nombre de météores en un seul lancer]
2115940241|00000000||<i>Absorption des dégâts</i> (100%=PV maximum du joueur)
2115940242|00000000||La compétence n'est pas apprise
2115940243|00000000||<i>Legende</i>: <font color="#FF0000">rouge = verouillé</font>, <font color="#00FF00">vert = débloqué (apprises)/bonus</font>
2115940244|00000000||<i>Dégâts Contrôle</i> [ La marionnette fera des dégâts uniquement aux entités hostiles, mais le joueur prendra des dégâts si le sort SE RETOURNE contre lui]
2115940245|00000000||<i>Brûler</i> [met le feu aux ennemis pendant 5 secondes avec 20% de chances et +1% de chances à chaque niveau de compétence]
2115940246|00000000||<i>Geler</i> [gèle les ennemis pendant 5 secondes avec 20% de chances et +1% de chances à chaque niveau de compétence]
2115940247|00000000||<i>Nombre d'éclairs/météores</i> [nombre d'éclairs/météores à un intervalle de temps]
