;meta[language=tr]
;  id     |key(hex)|key(str)|text
2115940911|||เข้าใจแล้ว. ฉันจะแนะนำคุณเกี่ยวกับขั้นตอนในการร่ายมนตร์นี้ และมันเป็นหน้าที่ของคุณที่จะต้องฝึกฝนและเชี่ยวชาญมัน
2115940912|||เข้าใจแล้ว. ตอนนี้ฉันจะอธิบายวิธีการเสกคาถานี้ และความรับผิดชอบของคุณคือฝึกฝนให้สำเร็จ
2115940913|||ฉันได้สอนคาถาขั้นสูงทั้งหมดให้คุณแล้ว หมายความว่าขณะนี้ฉันไม่สามารถให้ความรู้เพิ่มเติมได้
2115940914|||เรียกฉันว่าไอยราห์น. พ่อของฉันซึ่งเป็นกะลาสีเรือผู้ช่ำชองมักจะพาฉันออกสำรวจทางทะเลด้วย อย่างไรก็ตาม วันหนึ่งเป็นเวรเป็นกรรม พายุโหมกระหน่ำได้ทำลายเรือของเราอย่างไร้ปรานี
2115940915|||ท่ามกลางความสับสนวุ่นวาย ซากเรือ และลูกเรือที่จมน้ำ แสงอันเจิดจ้าได้กลืนกินฉัน และฉันก็ตื่นขึ้นในส่วนลึกของป่า Kaedwen
2115940916|||วันนั้นฉันสูญเสียพ่อไป แต่โชคชะตาทำให้ฉันมีโอกาสได้เรียนที่สถาบันนักเวทย์อันทรงเกียรติ แม้ว่าในปีสุดท้ายของผมที่บ้านอาด สถานการณ์บีบบังคับให้ผมต้องจากไป..
2115940917|||ตั้งแต่นั้นเป็นต้นมา ฉันมุ่งเน้นไปที่การค้นคว้าความผิดปกติและทางแยกที่มีมนต์ขลัง ห่างไกลจากความขัดแย้งของตระกูลขุนนางและอวิชชาของมวลชนโดยเจตนา
2115940918|||ฉันอยากเรียนคาถาใหม่ๆ
2115940919|||ช่วยเตือนวิธีแคสต์หน่อยได้ไหม...
2115940985|||เกี่ยวกับความสำเร็จในทางปฏิบัติของฉัน...
; sorceress answers
; q0
2115940920|||พลังงานของธาตุทั้ง 6
2115940921|||แสงวาบและประกายไฟอันสดใส
2115940922|||ศิลปะและวิทยาศาสตร์ในการควบคุมความวุ่นวาย
2115940923|||วิธีง่ายๆ ให้ได้สิ่งที่คุณต้องการ
; q1A
2115940924|||Geoffrey Monck and Raffard the White.
2115940925|||Alzur and Cosimo Malaspina.
2115940926|||Nina Fioravanti and Aurora Henson.
2115940927|||Ortolan and Sorel Degerlund.
; q1B
2115940928|||Agnes of Glanville.
2115940929|||Klara Larissa de Winter.
2115940930|||Tissaia de Vries.
2115940931|||Lara Dorren aep Shiadhal.
; q2A
2115940975|||เกอเทีย.
2115940976|||การแปลงร่าง
2115940977|||เลสโบแมนซี.
2115940978|||ไฮโดรแมนซี.
; q2B
2115940932|||เพราะต้องใช้พลังงานมหาศาล
2115940933|||เพราะเชื่อโชคลางกลัวคนตาย
2115940934|||เพราะมันทำให้เกิดผลข้างเคียงเชิงลบโดยสิ้นเชิงเสมอ แม้ว่าจะมีแรงจูงใจก็ตาม
2115940935|||เพราะสามารถดึงข้อมูลจากศพได้
; q3A/B
2115940936|||ธาตุอากาศ.
2115940937|||ธาตุน้ำ
2115940938|||ธาตุไฟ.
2115940939|||ธาตุดิน.
; Golem creation
2115940940|||สวัสดีครับศิษย์ คุณช่วยฉันบางอย่างได้ไหม?
2115940941|||ใช่ เกิดอะไรขึ้น?
2115940942|||ขออภัย ไม่มีเวลาสำหรับสิ่งนี้
2115940943|||ก่อนที่คุณจะมาถึง มีช่วงเวลาที่ฉันพบว่าตัวเองกำลังใคร่ครวญถึงธรรมชาติอันร้ายกาจของความเหงา นั่นเป็นเหตุผลว่าทำไมฉันถึงได้ต้อนรับเพื่อนแมวเข้ามาในชีวิตของฉัน และความคิดในการสร้างโกเลมผู้ภักดีก็เข้ามาในความคิดของฉันหลายครั้ง
2115940944|||อย่างไรก็ตาม ทุกความพยายามที่ฉันทำกลับกลายเป็นผลลัพธ์ที่ไม่น่าพอใจ บัดนี้ ข้าพเจ้ามีความมั่นใจอย่างยิ่งว่าด้วยความร่วมมือกับท่าน เราจะสามารถเนรมิตสิ่งมีชีวิตอันน่าประหลาดใจให้เกิดขึ้นได้
2115940945|||มีความเสี่ยงใดๆ ที่เราควรทราบหรือไม่?
2115940946|||เว้นแต่คุณคิดว่าหัวใจออบซิเดียนที่สูญเปล่าหรือกองหินที่ไม่เป็นมิตรและไม่เป็นระเบียบเป็นความเสี่ยงที่สำคัญ ก็เปล่าเลย
2115940947|||ชัวร์. นี่จะน่าสนใจ
2115940948|||ขออภัย ฉันไม่แน่ใจว่าสามารถช่วยได้
2115940949|||เอาล่ะ เรามาเริ่มกันเลย ฉันจะเรียกฟ้าร้องอันมีชีวิตชีวาออกมา และในขณะที่ฉันทำอยู่ คุณจะต้องผสมธาตุดินและน้ำเข้าด้วยกัน โดยรักษาความสมดุลที่เท่าเทียมกัน
; - Я призываю звёздные молнии жизни! (ไอเยราห์น)
2115940950|||ฉันนะ กัลวาด เออร์ซาน ซิเกลเลน aep vita!
2115940305|||ฉันนะ กัลวาด เออร์ซาน ซิเกลเลน เอ๋!
2115940951|||คุณทำเรื่องยุ่งไปหมดแล้ว! ธาตุดินและน้ำควรผสมให้เท่าๆ กัน ไม่เบ้แบบนี้!
2115940952|||เฮ้… คุณชื่ออะไร? เป้าหมายของคุณคืออะไร?
2115940953|||ฉันชื่อเซเลสติน ฉันปกป้องผู้สร้าง เจ้านาย และเมียน้อยของฉัน และทำตามที่พวกเขาสั่ง
2115940954|||สุดยอด! เราประสบความสำเร็จแล้ว! แง่มุมของน้ำทำให้เขามีทัศนคติที่ไม่ธรรมดา ยินดีต้อนรับสู่เรือของฉัน เซเลสติน
2115940955|||ขอบคุณครับอาจารย์
; Dialogs with Celestine
2115940956|||นายหญิง. ความสุข
2115940957|||ยามเช้า. วันดี.
2115940958|||คุณรู้ตัวเองหรือเปล่า?
2115940959|||ฉันอยู่ในดิน น้ำ อากาศ ทุกที่. และตอนนี้ฉันอยู่ที่นี่
2115940960|||มีพรอะไรมั้ย?
2115940961|||ความสงบ. ความเงียบ. ความช้า.
2115940962|||ถ้าเราหายไปจะทำยังไง?
2115940963|||ทำตามเจตจำนงสุดท้ายของคุณ ปกป้องทรัพย์สินของคุณ
2115940964|||แปดบวกสี่เท่ากับเท่าไร?
2115940965|||อืม.. สิบสอง.
2115940966|||คุณชอบที่นี่ไหม?
2115940967|||ใช่ มันเงียบสงบสีฟ้าสวยงาม
2115940968|||คุณกำลังมีอารมณ์อยู่หรือเปล่า?
2115940969|||ฉันทำตามอัลกอริทึม สิ่งภายนอกเป็นสิ่งที่น่ารำคาญ ที่เหลือคือความสงบ
; - ลา
2115940970|||ฉันจะรอ.
2115940971|||โชคดีนะ.
; - ออโต้วันไลน์
2115940972|||ฉันแข็งแกร่งเหมือนก้อนหิน
2115940973|||ฉันเป็นคนดีเหมือนคริสตัล
2115940974|||ฉันฉลาดเหมือนน้ำ
; - โจมตี-oneliners
2115940979|||ผู้บุกรุก!
2115940980|||เตือนภัยสีแดง!
2115940981|||เข้าสู่โหมดการต่อสู้!
2115940982|||ความสงบกลับคืนมา
2115940983|||ผู้บุกรุกถูกกำจัดแล้ว
2115940984|||มั่นใจในความปลอดภัยของผู้สร้าง
; 86 used
2115940987|||ได้เลย ไม่มีปัญหา
2115940988|||พร้อมแล้ว.
; - правый: вода (бирюзовый), земля (коричневый)
; - / левый: вода (бирюзовый), огонь (оранжевый), земля (коричневый), воздух (голубой)
; - Я вдыхаю в тебя воду и землю! (ซอเซอร์เรส) -> เซเลสติน
2115940989|||Me aedit'ef a'lagi shed a'ear as te!
2115940300|||Me aedit'ef a'lagi shed a'ear as te! [ฉันหายใจเอาน้ำและดินเข้าไปในตัวคุณ!]
; - Я вдыхаю в тебя воду! (แม่มด) -> лужица
2115940990|||Me aedit'ef a'lagi as te!
2115940301|||Me aedit'ef a'lagi as te! [ฉันหายใจเอาน้ำเข้าไปในตัวคุณ!]
; - Я вдыхаю в тебя огонь и землю! (แม่มด) -> Огненный голем
2115940991|||Me aedit'ef a'enye shed a'ear as te!
2115940302|||Me aedit'ef a'enye shed a'ear as te! [ฉันหายใจเอาไฟและดินเข้าไปในตัวคุณ!]
; - Я вдыхаю в тебя землю! (ซอเซอร์เรส) -> คาเมนเน่ โกเลม
2115940992|||Me aedit'ef a'ear as te!
2115940303|||Me aedit'ef a'ear as te! [ฉันหายใจโลกเข้าไปในตัวคุณ!]
; - Я вдыхаю в тебя воздух и землю! (แม่มด) -> Взрыв
2115940993|||Me aedit'ef a'eire shed a'ear as te!
2115940304|||Me aedit'ef a'eire shed a'ear as te! [ฉันสูดอากาศและโลกเข้าไปในตัวคุณ!]
; - 2115940305 ใช้แล้ว
2115940306|||เพื่อนคนหนึ่งเคยเห็นเรือของคุณอยู่บนท้องฟ้า
; - Ох, должно быть это было после телепортации сюда. Я почти сразу накастовал заклинание невидимости.
2115940307|||อ่า น่าจะเป็นไปได้หลังจากที่ฉันเคลื่อนย้ายมาที่นี่ ฉันร่ายคาถาล่องหนทันที
2115940308|||ตอนนี้ แม้แต่นักล่าแม่มดฝูงใหญ่ก็ยังมองไม่เห็นการปรากฏตัวของฉัน แต่ฉันสงสัยว่าคุณมาที่นี่ได้อย่างไร?
2115940309|||โดยเศษคริสตัลที่อยู่บนพื้น ฉันสามารถติดตามเส้นทางของมันได้
2115940310|||ระเบิดเลย จริงด้วย กล้องเมกะสโคปของฉันแตกกระจาย และด้วยอารมณ์ที่ระเบิดออกมา ฉันจึงเหวี่ยงคริสตัลของมันออกไปไกลๆ
2115940311|||สวัสดีปีใหม่ครับอาจารย์.
2115940312|||เสียงระฆังดัง ผู้คนร้องเพลง ปีใหม่มาแล้ว สวัสดีปีใหม่!
; - Пусть в окошко постучится, В полночь добрый Новый год, Всем мечтам поможет сбыться, Счастье, радость принесёт!
; - Призываю осколки огня с неба! (ไอเยราห์น)
2115940994|||Invocare aedden aep aenye al uide!
2115940995|||เราจะลองสร้างโกเลมอีกครั้งได้ไหม?
2115940996|||ตกลง แต่ฉันขอความใส่ใจในรายละเอียดมากกว่านี้ในครั้งนี้ ฉันเชื่อว่าคุณไม่ลืมว่าใน Hen Llinge "ear" หมายถึง Earth และ "lagi" หมายถึงน้ำ
2115940997|||ฉันต้องการพอร์ทัลเพื่อกลับไปสู่พื้นดิน
2115940313|||ล้มเหลวจริงๆ
2115940314|||เบย์เดม.
2115940315|||เออ เออ ลีเวด.
;
2115940085|00000000||ข้อกำหนด เลเวล
2115940086|00000000||เปิดใช้งานแล้ว
2115940087|00000000||ปิดการใช้งานแล้ว
2115940088|00000000|nr_str_appearance_set|ชุดรูปลักษณ์
2115940089|00000000||DLC: กำหนดเอง (ม็อด)
2115940090|00000000||DLC: ตัวละครหลัก
2115940091|00000000||DLC: ตัวละครรอง
2115940092|00000000||ตัวละครหลัก
2115940093|00000000||อักขระรอง
2115940094|00000000||[เปิดเทเลพอร์ตไปหาอาจารย์ไอน์เยราห์น]
2115940095|00000000||คาถาพื้นฐาน
2115940096|00000000||สโนว์เบลล์
2115940097|00000000||บันทึกเป็นชุด #
2115940098|00000000|item_name_nr_chameleon_potion|กิ้งก่า
2115940099|00000000|item_desc_nr_chameleon_potion|อนุญาตให้เปลี่ยนรูปลักษณ์ เมื่อเป็นแม่มดก็อนุญาตให้ปรับแต่งคาถาได้เช่นกัน<br>ไม่ต้องสวมใส่ เพียงแค่กด "บริโภค" แล้วทิ้งสต๊อกไว้
2115940100|00000000||ไม่อนุญาตให้ติดตั้งไอเท็มในช่อง:
2115940101|00000000||แม่มด
2115940102|00000000||การระบายสี
2115940103|00000000||[ย้อนกลับ]
2115940104|00000000||[ล้างช่อง]
2115940105|00000000||สล็อต
2115940106|00000000||ร่างกาย
2115940107|00000000||หัวหน้า
2115940108|00000000||ผม/หมวก
2115940109|00000000||ลำตัว
2115940110|00000000||อาวุธ
2115940111|00000000||ถุงมือ
2115940112|00000000||แต่งตัว
2115940113|00000000||ขา
2115940114|00000000||รองเท้า
2115940115|00000000||เบ็ดเตล็ด
2115940116|00000000||ตัวแปร
2115940117|00000000||ประเภทผู้เล่น
;
;
; Magic stuff : Slash
2115940118|00000000||การโจมตีด้วยแสง
2115940119|00000000||อัตราส่วนการโจมตีแบบสแลช/ขว้าง
2115940120|00000000||type
2115940121|00000000||สี
2115940122|00000000||สแลช
2115940123|00000000||โอกาสเสียง
; Magic stuff : Colors
2115940124|00000000||สีดำ
2115940125|00000000||สีเทา
2115940126|00000000||สีขาว
2115940127|00000000||เหลือง
2115940128|00000000||สีส้ม
2115940129|00000000||แดง
2115940130|00000000||สีชมพู
2115940131|00000000||ไวโอเล็ต
2115940132|00000000||สีน้ำเงิน
2115940133|00000000||ซีกรีน
2115940134|00000000||เขียว
2115940135|00000000||พิเศษ-1
2115940136|00000000||พิเศษ-2
2115940137|00000000||พิเศษ-3
2115940138|00000000||สุ่ม
; - โยน
2115940140|00000000||โยน
2115940141|00000000||สายฟ้า
2115940142|00000000||กระสุนปืน
; - เอฟเอ็กซ์มือ
2115940143|00000000||เอฟเฟกต์มือ
; - เทเลพอร์ต
2115940144|00000000||เทเลพอร์ต
2115940145|00000000||เทเลพอร์ตการเดินทางที่รวดเร็ว
; HEAVY
2115940146|00000000||การโจมตีอย่างหนัก
2115940147|00000000||อัตราการโจมตีด้วยก้อนหิน/ระเบิด
2115940148|00000000||หิน
2115940149|00000000||ระเบิด
2115940150|00000000||คลื่นหิน
2115940160|00000000||ฉีกหมัดเด็ด
; PUSH
2115940151|00000000||Blocking wave
; SPECIAL
2115940152|00000000||คาถาพิเศษ
2115940153|00000000||ทอร์นาโด
2115940154|00000000||การควบคุม
2115940155|00000000||ดาวตก
2115940156|00000000||โล่
2115940157|00000000||คนรับใช้
2115940161|00000000||Servant spawn fx
; SPECIAL 2
2115940158|00000000||คาถาพิเศษทางเลือก
2115940159|00000000||คาถาของคุณคือ <font color='#FF0000'>แบ็คไฟเออร์</font> คุณ:
2115940162|00000000||สายฟ้าของอัลซูร์
2115940163|00000000||สนามโน้มถ่วง
2115940164|00000000||ไฟของเมลการ์
2115940165|00000000||ลูมอส
2115940166|00000000||ความหลากหลาย
2115940167|00000000||พิมพ์ #2
2115940168|00000000||ฟองน้ำ
;
2115940199|00000000||อาจารย์ไอน์เยราห์น
; - ทักษะ, บทช่วยสอน
2115940200|00000000||<font color="#d92626">มือใหม่</font>
2115940201|00000000||<font color="#e68319">เด็กฝึกงาน</font>
2115940202|00000000||<font color="#e6e219">มีประสบการณ์</font>
2115940203|00000000||<font color="#50e619">นายหญิง</font>
2115940204|00000000||<font color="#8d19e6">คุณหญิง</font>
2115940205|00000000||ปลดล็อคทักษะ
; -
2115940206|00000000||ยินดีต้อนรับสู่ <font color="#00c785">ปรับแต่งตัวละครผู้เล่น</font> (CPC) Mod!
2115940207|00000000||<br>ยา <font color="#66ccff">กิ้งก่า</font> พิเศษถูกเพิ่มไปยังช่องเก็บของของคุณแล้ว ใช้มันและออกจากพื้นที่โฆษณาเพื่อเปิดฉากการตั้งค่าผู้เล่น<br><br><b>หมายเหตุสำคัญ:</b> จนกว่าคุณจะตัดสินใจใช้ยา ม็อดจะไม่มีผลกระทบต่อการเล่นเกมของคุณ<br><br>< i>ขอให้โชคดีบนเส้นทาง!</i><br>
2115940208|00000000||คุณมาถึง<font color="#66ff99">ระดับเวทมนตร์ใหม่</font>แล้ว!
2115940198|00000000||คุณได้เรียนรู้<font color="#66ccff">ทักษะเวทมนตร์ใหม่</font>แล้ว!
2115940197|00000000||ระดับเวทมนตร์ใหม่:
2115940196|00000000||ทักษะเวทมนตร์ใหม่:
2115940195|00000000||นี่คือคำเตือน
2115940194|00000000||ความก้าวหน้าของทักษะเวทมนตร์
2115940193|00000000||ระดับทักษะใหม่!
; - สามเณร
2115940209|00000000||<font size="22">คุณมีทักษะด้านเวทมนตร์ขั้นพื้นฐาน:<br><font color="#ffff66"><b>- {2115940118} ({2115940122}, {2115940140}: {2115940141} /{2115940142}, {2115940168})</b></font><br> {1077642}/{1084067}/{1076397}/{1084082}: กดปุ่ม "โจมตีเร็ว" (แบบเดียวกับดาบ) เพื่อ ดำเนินการ<br><br><font color="#ffff66"><b>- {2115940151}</b></font><br> กดปุ่ม "ปัดป้อง" (เช่นเดียวกับดาบ) เพื่อดำเนินการ <br><br><font color="#ffff66"><b>- {2115940589}</b></font><br> {1077642}: กดปุ่มเคลื่อนที่ (เพื่อควบคุมทิศทาง หรือไม่บังคับ) + "ม้วนตัว ปุ่ม " (ระยะไกล) / "Dodge" (ระยะใกล้) เพื่อดำเนินการ<br> {1084067}: กดปุ่มเคลื่อนที่ (เพื่อควบคุมทิศทาง ไม่บังคับ) + ปุ่ม "ช่องวัสดุสิ้นเปลือง 4" เพื่อดำเนินการ<br><br> <font color="#ffff66"><b>- {2115940158}</b></font><br> {2115940165}: เลือก <i>Quen</i> (ค่าเริ่มต้น สามารถเปลี่ยนแปลงได้ในฉากการตั้งค่าผู้เล่น ) และ <i>กด</i> ปุ่ม "ส่งสัญญาณ" เพื่อดำเนินการ กดปุ่มนี้อีกครั้งเพื่อปัดเป่า<br><br><i>ระดับเวทมนตร์</i>ของคุณจะเพิ่มขึ้นเมื่อ<i>ผู้เล่น</i>เลเวลเพิ่มขึ้น<br>นอกจากนี้ ยิ่งคุณใช้ทักษะมากเท่าไร ยิ่งมีพลังมากขึ้นและปลดล็อคความสามารถด้านทักษะได้มากขึ้น<br><i>ทำตามภารกิจเพื่อค้นหา <font color="#66ffcc">ครู</font> และเรียนรู้คาถาใหม่!</i><br> </แบบอักษร>
; - เด็กฝึกงาน
2115940210|00000000||คุณพร้อมที่จะเรียนรู้ทักษะเวทมนตร์ใหม่ๆ แล้ว:<br><font color="#ffff66"><b>- {2115940146} ({2115940150}, {2115940149}, {2115940160})</b> </font><br><font color="#ffff66"><b>- {2115940152} ({2115940156}, {2115940599})</b></font><br><font color="#ffff66 "><b>- {2115940145}</b></font><br><br><i>คุณต้องไปพบอาจารย์ไอน์เยราห์นเพื่อเรียนรู้สิ่งเหล่านั้น</i><br>
; - เด็กฝึกงาน - เรียนรู้การโจมตีหนักแล้ว
2115940211|00000000||<font color="#ffff66"><b>- {2115940146} ({2115940148}, {2115940149}, {2115940160})</b></font><br> กด "โจมตีหนัก" ปุ่มหรือ "ตัวดัดแปลงการโจมตีเบา + การโจมตีหนัก" (เช่นเดียวกับดาบ) ที่จะดำเนินการ<br> {2115940148} และ {2115940149} ผลัดกันในอัตราส่วน 2:1 (ค่าเริ่มต้น สามารถเปลี่ยนแปลงได้ในฉากการตั้งค่าผู้เล่น) .<br> {2115940160} จะดำเนินการโดยมีโอกาส 25% หากเหยื่อมีพลังชีวิตน้อยกว่า 25% ค่าเหล่านี้จะเพิ่มขึ้นตามระดับเวทย์มนตร์ขั้นสูง<br> <font color="#ff6600">หมายเหตุ:</font> คุณไม่สามารถใช้ {2115940160} กับบอสได้<br>
; - เด็กฝึกงาน - เรียนรู้เทเลพอร์ตการเดินทางที่รวดเร็ว
2115940212|00000000||<font color="#ffff66"><b>- {2115940145}</b></font><br> เปิดแผนที่โลกแล้วคลิกไอคอน<i>ใดๆ</i>โพสต์เพื่อดำเนินการ .<br>
; - เด็กฝึกงาน - เรียนรู้โล่แล้ว
